Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1818:180
Coefficients for 360 degrees 
  Beginning: CT1817:000  1989:07:19_01h:59m:40s. 
  Centered:  CT1818:180  1989:08:01_17h:17m:52s. 
  End time:  CT1818:005  1989:08:14_23h:30m:33s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -18.22       0.00
  1   0     -43.08       0.00
  1   1      19.77      23.42
  2   0       9.52       0.00
  2   1     134.16     140.28
  2   2     115.96      69.36
  3   0     -89.61       0.00
  3   1     130.83      67.73
  3   2    -209.70      96.50
  3   3     -11.55     -71.07
  4   0      22.02       0.00
  4   1     -54.06     -76.62
  4   2      92.04     212.04
  4   3     211.41     112.94
  4   4    -118.22    -110.85
  5   0    -353.87       0.00
  5   1      77.97    -140.96
  5   2     122.66    -191.19
  5   3     -50.50       2.61
  5   4     -85.89      31.88
  5   5     -97.99    -203.45
  6   0     -92.05       0.00
  6   1    -172.57     -25.22
  6   2     -31.62      -6.40
  6   3       9.73     -92.99
  6   4     -20.35    -151.18
  6   5     316.92    -294.74
  6   6     157.18     171.70
  7   0     134.27       0.00
  7   1     -48.90     -54.64
  7   2     -36.20       4.98
  7   3      -7.31     211.11
  7   4      59.05       6.48
  7   5     -52.22      45.05
  7   6      50.22     173.81
  7   7     -49.79     275.52
  8   0     -12.67       0.00
  8   1     -73.94     -52.95
  8   2      44.47      34.19
  8   3      63.82    -157.18
  8   4     -31.66     153.92
  8   5    -230.97       9.95
  8   6      -0.62      96.16
  8   7     202.34    -227.54
  8   8     -65.11      37.43
  9   0      24.26       0.00
  9   1      44.33      97.56
  9   2      46.29      -1.76
  9   3    -125.75     101.60
  9   4     145.72      36.16
  9   5     108.81     151.93
  9   6     132.32    -276.49
  9   7     -50.50     220.49
  9   8    -113.83    -293.79
  9   9     228.20      56.42
 10   0     106.24       0.00
 10   1     -60.53      63.06
 10   2    -100.16     102.30
 10   3       1.59      18.80
 10   4    -182.82     -49.72
 10   5     127.88     165.98
 10   6    -165.18    -205.13
 10   7      29.44      63.59
 10   8    -136.33    -127.03
 10   9    -285.31    -195.23
 10  10     300.24     -52.36
 11   0      97.73       0.00
 11   1       1.36     -77.59
 11   2      12.54     -95.44
 11   3      35.51     -48.79
 11   4      34.97      25.41
 11   5     -43.62    -187.74
 11   6    -131.20     156.61
 11   7      56.37    -199.76
 11   8     182.10     -35.79
 11   9     217.98     -32.66
 11  10    -250.07     185.31
 11  11     -98.33     190.62
 12   0     -61.88       0.00
 12   1     -14.55      -4.11
 12   2      -8.54     -65.08
 12   3      23.83     -70.05
 12   4      41.67     -91.73
 12   5      19.43     -34.88
 12   6     115.98     -23.63
 12   7    -160.48      18.25
 12   8      86.42       6.97
 12   9      99.72      44.69
 12  10     110.48     -27.35
 12  11    -158.43     -64.17
 12  12    -249.68     -96.78
 13   0     231.71       0.00
 13   1      13.05       9.80
 13   2     -20.21     -10.28
 13   3     -82.20     242.87
 13   4     123.59       5.87
 13   5     -73.46      20.55
 13   6      56.00     107.48
 13   7     -28.57      -2.83
 13   8     -61.85     124.14
 13   9    -148.19     -25.70
 13  10     -50.48      34.02
 13  11     -44.95      10.07
 13  12     133.56      73.70
 13  13    -129.61      46.93
 14   0      61.41       0.00
 14   1     -37.93     -96.91
 14   2     -63.69      87.15
 14   3      84.19     -99.06
 14   4    -175.23      13.95
 14   5     -85.19      30.12
 14   6     -88.15      76.32
 14   7      59.66      49.78
 14   8     -60.04      67.49
 14   9      39.57      39.25
 14  10    -158.14       9.38
 14  11      29.35       1.05
 14  12    -205.90      62.39
 14  13     282.90    -162.47
 14  14    -203.47      60.01
 15   0     180.45       0.00
 15   1      -0.85      -9.73
 15   2      98.03     -42.57
 15   3     -49.31      66.50
 15   4     113.19      81.97
 15   5       3.07     -81.98
 15   6      93.96    -130.19
 15   7      21.59      -6.90
 15   8    -138.90     -25.02
 15   9      76.42      11.94
 15  10      69.61    -131.88
 15  11      79.60    -124.58
 15  12     146.70      48.73
 15  13    -224.29      62.72
 15  14     220.19     167.69
 15  15      59.47    -160.42
 16   0      55.40       0.00
 16   1      78.65      86.14
 16   2     -10.68      35.43
 16   3      12.92     -49.45
 16   4    -105.38     -79.04
 16   5     184.34     162.64
 16   6       0.36     -24.27
 16   7      85.81      77.66
 16   8      68.46     -86.07
 16   9      -6.98     -77.27
 16  10     132.23      24.10
 16  11     -27.48      56.86
 16  12      66.15      72.88
 16  13     -37.62     -19.57
 16  14    -115.59      67.21
