Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2078:180
Coefficients for 360 degrees 
  Beginning: CT2077:000  2008:12:17_15h:37m:01s. 
  Centered:  CT2078:180  2008:12:31_06h:55m:12s. 
  End time:  CT2078:005  2009:01:13_13h:07m:53s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       6.20       0.00
  1   0     -78.03       0.00
  1   1      -3.52      -0.16
  2   0      27.51       0.00
  2   1       0.31      -3.40
  2   2       2.61      10.35
  3   0    -125.09       0.00
  3   1      20.08       5.29
  3   2       0.71      -4.32
  3   3      -0.70       3.77
  4   0      17.94       0.00
  4   1      -5.23       3.99
  4   2      12.64     -10.64
  4   3       2.84       1.81
  4   4       3.46      -6.11
  5   0     -78.24       0.00
  5   1      17.36       4.20
  5   2      -8.48     -10.92
  5   3      -8.48      -3.69
  5   4      -5.31      -2.09
  5   5      13.12      -2.90
  6   0       1.68       0.00
  6   1       0.48       3.16
  6   2      -1.83       9.08
  6   3      -7.24      20.69
  6   4       0.23     -16.23
  6   5      11.18      -2.65
  6   6       5.80      -6.23
  7   0      -4.11       0.00
  7   1       3.31      12.53
  7   2     -20.79     -26.87
  7   3      -4.39       7.57
  7   4       1.79       3.30
  7   5      -2.18     -23.85
  7   6       5.51      14.65
  7   7       3.71       6.20
  8   0       2.34       0.00
  8   1      -8.54      -4.61
  8   2      11.22      14.30
  8   3       8.71       9.50
  8   4       2.76      -0.17
  8   5     -13.83      -1.19
  8   6       7.28      -2.54
  8   7       8.86       0.98
  8   8      10.06       0.65
  9   0      52.83       0.00
  9   1      17.49      11.87
  9   2     -23.73     -13.48
  9   3      -2.41      -9.19
  9   4      11.28       5.50
  9   5      -0.09      -4.42
  9   6      14.45      -9.20
  9   7      -2.64      -1.17
  9   8      -9.93      -6.68
  9   9      -0.17      -0.49
 10   0     -13.37       0.00
 10   1      -0.21       0.61
 10   2      12.15       3.83
 10   3       1.43       7.65
 10   4      16.91       7.16
 10   5     -19.09      11.24
 10   6       7.05      -2.18
 10   7       1.96      -5.86
 10   8       2.52      -6.42
 10   9       5.34      10.78
 10  10      -2.97       1.42
 11   0      82.98       0.00
 11   1       5.69       1.38
 11   2     -24.20     -12.15
 11   3      -4.18     -14.32
 11   4       3.57      15.74
 11   5       9.28      15.18
 11   6       2.20      -5.05
